Train_ID,Date,Cleaning_Type,Duration_Minutes,Cost,Staff_Assigned,Priority,Completion_Status,Quality_Score,Location,Shift,Notes
CR114,2024-02-11,LED_Light_Clean,58,749,2,Medium,Scheduled,86.44048597049645,Depot_B,Evening,LED Light Clean performed on CR114
CR114,2024-02-12,Disinfection_Spray,37,749,2,High,In_Progress,94.98427848918381,Depot_B,Morning,Disinfection Spray performed on CR114
CR114,2024-02-12,Seat_Sanitization,120,1548,6,High,Scheduled,90.6228693625945,Terminal_Station,Morning,Seat Sanitization performed on CR114
CR114,2024-02-12,LED_Light_Clean,53,1231,6,Low,Scheduled,94.0224913261744,Depot_A,Evening,LED Light Clean performed on CR114
CR114,2024-02-13,Exterior_Wash,75,641,5,Medium,Completed,96.56534925630321,Terminal_Station,Night,Exterior Wash performed on CR114
CR114,2024-02-13,Seat_Sanitization,108,671,5,Medium,Completed,86.32525883009838,Depot_A,Morning,Seat Sanitization performed on CR114
CR114,2024-02-14,Graffiti_Removal,166,1123,3,Low,In_Progress,90.86747849412379,Depot_B,Night,Graffiti Removal performed on CR114
CR114,2024-02-14,Seat_Sanitization,93,764,2,Medium,In_Progress,85.35771958057757,Terminal_Station,Morning,Seat Sanitization performed on CR114
CR114,2024-02-14,Disinfection_Spray,40,1083,3,Medium,Scheduled,97.94646386597434,Terminal_Station,Evening,Disinfection Spray performed on CR114
CR114,2024-02-17,Exterior_Wash,68,1906,2,Medium,Scheduled,92.22238112136998,Depot_B,Morning,Exterior Wash performed on CR114
CR114,2024-02-17,Disinfection_Spray,33,1852,3,Medium,Scheduled,88.8531748606013,Depot_A,Night,Disinfection Spray performed on CR114
CR114,2024-02-18,Disinfection_Spray,37,1130,5,Low,Completed,91.01824529774923,Depot_B,Evening,Disinfection Spray performed on CR114
CR114,2024-02-18,Window_Polish,54,718,2,Medium,Completed,96.42163645631251,Depot_B,Morning,Window Polish performed on CR114
CR114,2024-02-19,Exterior_Wash,75,1060,5,High,Completed,97.85072010967168,Depot_A,Night,Exterior Wash performed on CR114
CR114,2024-02-20,Graffiti_Removal,111,906,4,High,In_Progress,89.3451564702791,Depot_A,Night,Graffiti Removal performed on CR114
CR114,2024-02-20,LED_Light_Clean,54,875,6,Low,Scheduled,90.39021292363829,Depot_A,Evening,LED Light Clean performed on CR114
CR114,2024-02-20,Disinfection_Spray,35,1273,5,High,In_Progress,88.89054990619229,Depot_B,Evening,Disinfection Spray performed on CR114
CR114,2024-02-21,Interior_Deep_Clean,147,1961,6,Medium,Scheduled,91.37384645996552,Depot_A,Night,Interior Deep Clean performed on CR114
CR114,2024-02-21,Window_Polish,48,1986,5,Low,Scheduled,90.82763523471802,Terminal_Station,Night,Window Polish performed on CR114
CR114,2024-02-22,Window_Polish,39,1228,6,High,Scheduled,92.19924426364835,Depot_B,Evening,Window Polish performed on CR114
CR114,2024-02-22,LED_Light_Clean,59,1458,2,High,In_Progress,94.18661978875393,Terminal_Station,Morning,LED Light Clean performed on CR114
CR114,2024-02-23,Driver_Cabin_Detail,38,1264,6,High,Scheduled,97.91719203729097,Terminal_Station,Evening,Driver Cabin Detail performed on CR114
CR114,2024-02-25,HVAC_Filter,66,1512,2,Low,In_Progress,85.40887926228007,Depot_B,Morning,HVAC Filter performed on CR114
CR114,2024-02-26,LED_Light_Clean,54,1507,4,High,Scheduled,93.0725551730301,Depot_B,Night,LED Light Clean performed on CR114
CR114,2024-02-26,Disinfection_Spray,34,903,3,High,In_Progress,87.36040384780115,Terminal_Station,Evening,Disinfection Spray performed on CR114
CR114,2024-02-26,HVAC_Filter,65,569,4,Medium,In_Progress,97.66391611224503,Depot_B,Night,HVAC Filter performed on CR114
CR114,2024-02-27,HVAC_Filter,79,925,5,Medium,Completed,86.26843094732453,Depot_A,Evening,HVAC Filter performed on CR114
CR114,2024-02-28,Window_Polish,46,895,4,High,In_Progress,85.30384428436392,Depot_A,Morning,Window Polish performed on CR114
CR114,2024-02-29,Driver_Cabin_Detail,39,1277,2,Low,In_Progress,86.89538459431034,Depot_B,Night,Driver Cabin Detail performed on CR114
CR114,2024-02-29,Disinfection_Spray,25,838,6,Medium,Completed,90.37577177297376,Depot_A,Morning,Disinfection Spray performed on CR114
CR114,2024-02-29,LED_Light_Clean,50,942,2,Medium,In_Progress,86.41521131965654,Depot_A,Night,LED Light Clean performed on CR114
CR114,2024-03-01,Seat_Sanitization,108,894,3,Low,Completed,93.76920228307999,Terminal_Station,Night,Seat Sanitization performed on CR114
CR114,2024-03-01,Graffiti_Removal,66,807,5,High,Scheduled,86.40921216392982,Depot_A,Morning,Graffiti Removal performed on CR114
CR114,2024-03-02,Exterior_Wash,49,986,6,High,Completed,96.39780085065797,Depot_A,Evening,Exterior Wash performed on CR114
CR114,2024-03-02,Driver_Cabin_Detail,30,1124,4,Medium,Scheduled,89.85624773959813,Depot_A,Morning,Driver Cabin Detail performed on CR114
CR114,2024-03-02,Seat_Sanitization,101,545,3,Medium,In_Progress,94.45128842967728,Depot_B,Morning,Seat Sanitization performed on CR114
CR114,2024-03-03,LED_Light_Clean,55,1498,2,High,Scheduled,92.73524408658248,Terminal_Station,Evening,LED Light Clean performed on CR114
CR114,2024-03-04,Interior_Deep_Clean,172,1319,4,High,Scheduled,85.70989001913811,Depot_B,Evening,Interior Deep Clean performed on CR114
CR114,2024-03-04,Window_Polish,49,1245,6,High,In_Progress,85.83824681274257,Depot_A,Night,Window Polish performed on CR114
CR114,2024-03-07,HVAC_Filter,71,1700,5,Low,Scheduled,97.38820748418652,Depot_A,Morning,HVAC Filter performed on CR114
CR114,2024-03-07,Floor_Deep_Clean,93,529,6,Low,In_Progress,93.92755977919359,Depot_A,Morning,Floor Deep Clean performed on CR114
CR114,2024-03-07,Exterior_Wash,65,1384,4,High,Scheduled,85.27588015219594,Terminal_Station,Evening,Exterior Wash performed on CR114
CR114,2024-03-09,HVAC_Filter,69,1166,3,High,In_Progress,89.60120434281046,Depot_B,Evening,HVAC Filter performed on CR114
CR114,2024-03-11,Floor_Deep_Clean,102,590,2,Medium,Scheduled,89.35627004891444,Depot_A,Morning,Floor Deep Clean performed on CR114
CR114,2024-03-11,Seat_Sanitization,110,598,2,Medium,Completed,86.02229285978694,Depot_B,Morning,Seat Sanitization performed on CR114
CR114,2024-03-12,Seat_Sanitization,100,1514,5,Medium,In_Progress,90.80803157502373,Depot_A,Morning,Seat Sanitization performed on CR114
CR114,2024-03-13,Disinfection_Spray,37,849,5,Low,Scheduled,96.64430362567693,Depot_A,Evening,Disinfection Spray performed on CR114
CR114,2024-03-13,Seat_Sanitization,90,741,3,Low,In_Progress,86.33178115735682,Depot_A,Night,Seat Sanitization performed on CR114
CR114,2024-03-13,HVAC_Filter,69,1245,4,High,Completed,89.01918188313252,Terminal_Station,Morning,HVAC Filter performed on CR114
CR114,2024-03-15,Window_Polish,39,1737,3,High,Scheduled,90.88215008525856,Depot_B,Morning,Window Polish performed on CR114
CR114,2024-03-15,Disinfection_Spray,24,1060,4,Low,Scheduled,90.92278128105465,Depot_B,Night,Disinfection Spray performed on CR114
CR114,2024-03-15,Graffiti_Removal,126,807,4,Low,Scheduled,96.24363795568004,Depot_A,Night,Graffiti Removal performed on CR114
CR114,2024-03-16,Exterior_Wash,57,536,3,Medium,Completed,92.15516911454758,Depot_B,Evening,Exterior Wash performed on CR114
CR114,2024-03-18,Floor_Deep_Clean,99,1069,6,High,Scheduled,90.95937291966847,Depot_A,Morning,Floor Deep Clean performed on CR114
CR114,2024-03-18,HVAC_Filter,64,922,2,Low,Completed,95.26556183422888,Depot_B,Evening,HVAC Filter performed on CR114
CR114,2024-03-19,Graffiti_Removal,134,1255,2,Low,In_Progress,88.82783164063912,Depot_A,Evening,Graffiti Removal performed on CR114
CR114,2024-03-19,HVAC_Filter,70,1706,6,Medium,In_Progress,93.71647928186891,Depot_A,Night,HVAC Filter performed on CR114
CR114,2024-03-19,Window_Polish,37,1840,5,Medium,In_Progress,89.0640240304515,Depot_A,Evening,Window Polish performed on CR114
CR114,2024-03-20,Window_Polish,38,698,5,Low,Completed,86.50587947403568,Terminal_Station,Night,Window Polish performed on CR114
CR114,2024-03-21,Exterior_Wash,57,562,5,Medium,Scheduled,85.01116865167027,Depot_B,Night,Exterior Wash performed on CR114
CR114,2024-03-21,Seat_Sanitization,104,1990,6,Medium,In_Progress,90.00232072214095,Terminal_Station,Evening,Seat Sanitization performed on CR114
CR114,2024-03-21,Interior_Deep_Clean,172,1657,3,Medium,In_Progress,94.150087976148,Terminal_Station,Night,Interior Deep Clean performed on CR114
CR114,2024-03-22,Window_Polish,31,609,5,High,In_Progress,89.86771107847441,Depot_B,Evening,Window Polish performed on CR114
CR114,2024-03-22,Floor_Deep_Clean,78,929,2,Medium,Scheduled,89.93703685748682,Depot_A,Night,Floor Deep Clean performed on CR114
CR114,2024-03-26,HVAC_Filter,82,1835,5,Low,Scheduled,86.51638952280669,Terminal_Station,Night,HVAC Filter performed on CR114
CR114,2024-03-26,Exterior_Wash,65,1479,4,Medium,Completed,90.17872652918926,Terminal_Station,Morning,Exterior Wash performed on CR114
CR114,2024-03-27,Interior_Deep_Clean,145,515,5,Medium,In_Progress,88.65123550369694,Depot_B,Morning,Interior Deep Clean performed on CR114
CR114,2024-03-27,Driver_Cabin_Detail,37,641,2,Medium,In_Progress,85.74356595661882,Depot_A,Evening,Driver Cabin Detail performed on CR114
CR114,2024-03-28,Window_Polish,58,906,4,High,In_Progress,85.7781989225738,Depot_B,Evening,Window Polish performed on CR114
CR114,2024-03-28,Seat_Sanitization,120,1706,6,Low,Scheduled,87.37404174128795,Depot_A,Morning,Seat Sanitization performed on CR114
CR114,2024-03-28,Exterior_Wash,60,1929,6,High,In_Progress,88.31507225276152,Depot_A,Morning,Exterior Wash performed on CR114
CR114,2024-03-29,Seat_Sanitization,97,593,2,Low,Scheduled,95.39149301685094,Depot_B,Evening,Seat Sanitization performed on CR114
CR114,2024-03-29,Exterior_Wash,75,1746,6,High,In_Progress,87.83361088008499,Depot_B,Night,Exterior Wash performed on CR114
CR114,2024-03-29,Graffiti_Removal,119,1372,3,Low,Completed,89.69353164891882,Depot_A,Evening,Graffiti Removal performed on CR114
CR114,2024-03-31,Exterior_Wash,67,1528,5,Low,Scheduled,95.10118854742458,Terminal_Station,Evening,Exterior Wash performed on CR114
CR114,2024-03-31,Graffiti_Removal,70,1584,2,High,Scheduled,95.49333278683307,Depot_B,Night,Graffiti Removal performed on CR114
CR114,2024-04-01,Driver_Cabin_Detail,30,1528,6,High,In_Progress,91.41970016593109,Depot_A,Night,Driver Cabin Detail performed on CR114
CR114,2024-04-01,HVAC_Filter,75,1857,5,Low,In_Progress,97.7095894181254,Depot_A,Evening,HVAC Filter performed on CR114
CR114,2024-04-02,LED_Light_Clean,48,1564,4,Medium,Completed,91.68941129241325,Depot_A,Night,LED Light Clean performed on CR114
CR114,2024-04-02,Floor_Deep_Clean,81,1069,5,High,Completed,88.38009305105838,Depot_A,Night,Floor Deep Clean performed on CR114
CR114,2024-04-02,HVAC_Filter,84,804,5,Medium,In_Progress,97.03366540958451,Depot_A,Night,HVAC Filter performed on CR114
CR114,2024-04-05,Driver_Cabin_Detail,39,596,3,Low,Completed,90.07761697514971,Depot_A,Morning,Driver Cabin Detail performed on CR114
CR114,2024-04-05,Window_Polish,31,1443,2,Medium,In_Progress,96.71740653907347,Terminal_Station,Evening,Window Polish performed on CR114
CR114,2024-04-07,HVAC_Filter,61,577,2,Low,Scheduled,89.66247380099877,Depot_A,Morning,HVAC Filter performed on CR114
CR114,2024-04-07,Window_Polish,42,1925,5,Medium,Completed,89.33243137017685,Depot_B,Evening,Window Polish performed on CR114
CR114,2024-04-07,Disinfection_Spray,34,1649,3,Medium,Scheduled,88.2266202463199,Depot_A,Evening,Disinfection Spray performed on CR114
CR114,2024-04-08,Floor_Deep_Clean,66,1853,4,High,Scheduled,96.14497304819957,Terminal_Station,Night,Floor Deep Clean performed on CR114
CR114,2024-04-08,LED_Light_Clean,55,1999,5,Low,Completed,94.11432313296072,Depot_A,Evening,LED Light Clean performed on CR114
CR114,2024-04-11,Disinfection_Spray,24,1228,4,Medium,In_Progress,97.82830949803152,Depot_B,Morning,Disinfection Spray performed on CR114
CR114,2024-04-11,Window_Polish,33,808,5,Low,Scheduled,94.27780426338617,Terminal_Station,Night,Window Polish performed on CR114
CR114,2024-04-14,HVAC_Filter,80,973,2,High,Scheduled,89.83646981293222,Depot_B,Evening,HVAC Filter performed on CR114
CR114,2024-04-15,Floor_Deep_Clean,101,983,5,Low,In_Progress,87.87543965423495,Depot_B,Evening,Floor Deep Clean performed on CR114
CR114,2024-04-17,Window_Polish,55,679,6,Medium,Scheduled,91.99210345778904,Terminal_Station,Evening,Window Polish performed on CR114
CR114,2024-04-17,Graffiti_Removal,57,1252,5,High,Completed,96.32010766914739,Depot_A,Night,Graffiti Removal performed on CR114
CR114,2024-04-18,Window_Polish,34,688,5,High,In_Progress,92.05799884967686,Terminal_Station,Morning,Window Polish performed on CR114
CR114,2024-04-18,Exterior_Wash,50,1533,2,Medium,Completed,87.93911551491414,Depot_A,Morning,Exterior Wash performed on CR114
CR114,2024-04-19,Driver_Cabin_Detail,33,835,6,High,Scheduled,95.56633622371757,Depot_B,Night,Driver Cabin Detail performed on CR114
CR114,2024-04-19,Seat_Sanitization,98,711,5,High,Completed,87.02200131741398,Terminal_Station,Morning,Seat Sanitization performed on CR114
CR114,2024-04-19,Graffiti_Removal,33,792,6,Medium,Scheduled,88.06743327529638,Depot_A,Morning,Graffiti Removal performed on CR114
CR114,2024-04-20,Graffiti_Removal,63,1494,4,Low,Completed,92.51871375308501,Terminal_Station,Morning,Graffiti Removal performed on CR114
CR114,2024-04-21,Exterior_Wash,66,932,4,Medium,Scheduled,89.67022515021381,Terminal_Station,Evening,Exterior Wash performed on CR114
CR114,2024-04-21,Interior_Deep_Clean,125,1970,5,High,In_Progress,93.95010318362267,Depot_B,Night,Interior Deep Clean performed on CR114
CR114,2024-04-21,Floor_Deep_Clean,84,897,6,High,Completed,95.55722516609265,Depot_A,Morning,Floor Deep Clean performed on CR114
CR114,2024-04-22,Disinfection_Spray,33,1875,4,High,In_Progress,97.03130179755988,Depot_B,Night,Disinfection Spray performed on CR114
CR114,2024-04-22,LED_Light_Clean,60,1430,4,Low,In_Progress,85.77975536867658,Terminal_Station,Night,LED Light Clean performed on CR114
CR114,2024-04-22,Floor_Deep_Clean,81,1636,2,Medium,Scheduled,93.52141173576554,Depot_B,Evening,Floor Deep Clean performed on CR114
CR114,2024-04-23,Driver_Cabin_Detail,31,953,2,High,Scheduled,96.42464004402684,Depot_B,Morning,Driver Cabin Detail performed on CR114
CR114,2024-04-24,LED_Light_Clean,56,1469,4,High,In_Progress,86.17444638620107,Depot_A,Night,LED Light Clean performed on CR114
CR114,2024-04-26,Graffiti_Removal,102,523,3,High,In_Progress,96.71139739059083,Terminal_Station,Morning,Graffiti Removal performed on CR114
CR114,2024-04-26,Seat_Sanitization,109,1236,4,High,In_Progress,93.61402180044166,Depot_B,Morning,Seat Sanitization performed on CR114
CR114,2024-04-26,Window_Polish,41,1873,5,Low,In_Progress,92.06945798593657,Terminal_Station,Night,Window Polish performed on CR114
CR114,2024-04-27,Floor_Deep_Clean,73,1175,3,High,Scheduled,90.42735783132227,Depot_A,Night,Floor Deep Clean performed on CR114
CR114,2024-04-30,Exterior_Wash,63,1921,6,High,Scheduled,88.53537751679075,Terminal_Station,Morning,Exterior Wash performed on CR114
CR114,2024-04-30,Seat_Sanitization,110,551,6,Medium,Scheduled,93.3280273815998,Depot_A,Evening,Seat Sanitization performed on CR114
CR114,2024-04-30,LED_Light_Clean,51,1147,5,High,Completed,89.50785368008059,Depot_A,Morning,LED Light Clean performed on CR114
CR114,2024-05-02,Floor_Deep_Clean,102,1356,4,Low,In_Progress,91.09679573936809,Depot_B,Night,Floor Deep Clean performed on CR114
CR114,2024-05-02,Exterior_Wash,62,1035,6,High,In_Progress,87.7295041218736,Depot_A,Night,Exterior Wash performed on CR114
CR114,2024-05-02,Disinfection_Spray,30,584,4,Low,Scheduled,94.72751699474912,Depot_A,Evening,Disinfection Spray performed on CR114
CR114,2024-05-03,Graffiti_Removal,160,1616,4,Low,Scheduled,87.48720661475913,Depot_A,Morning,Graffiti Removal performed on CR114
CR114,2024-05-04,Window_Polish,35,736,5,Low,In_Progress,93.0041279284436,Depot_A,Evening,Window Polish performed on CR114
CR114,2024-05-04,LED_Light_Clean,47,524,6,Medium,Completed,89.5644829124451,Terminal_Station,Evening,LED Light Clean performed on CR114
CR114,2024-05-06,Graffiti_Removal,38,628,6,Medium,Scheduled,96.50424110390004,Terminal_Station,Morning,Graffiti Removal performed on CR114
CR114,2024-05-07,Window_Polish,31,711,5,Medium,Completed,88.46080736103151,Terminal_Station,Evening,Window Polish performed on CR114
CR114,2024-05-07,Floor_Deep_Clean,103,1929,6,Medium,In_Progress,93.70957895605723,Depot_B,Evening,Floor Deep Clean performed on CR114
CR114,2024-05-08,Disinfection_Spray,26,1222,5,Low,Scheduled,93.3775544813431,Depot_A,Night,Disinfection Spray performed on CR114
CR114,2024-05-08,LED_Light_Clean,50,1220,3,Medium,Scheduled,91.79824013744384,Depot_A,Evening,LED Light Clean performed on CR114
CR114,2024-05-08,Floor_Deep_Clean,110,1513,5,Low,Completed,92.69985994238797,Depot_A,Night,Floor Deep Clean performed on CR114
CR114,2024-05-10,LED_Light_Clean,60,1575,2,High,Completed,94.47564396372803,Terminal_Station,Morning,LED Light Clean performed on CR114
CR114,2024-05-12,HVAC_Filter,74,1768,5,Medium,Completed,92.15391850194084,Terminal_Station,Night,HVAC Filter performed on CR114
CR114,2024-05-12,Exterior_Wash,66,604,6,Low,Completed,85.03220385794648,Depot_B,Night,Exterior Wash performed on CR114
CR114,2024-05-13,Floor_Deep_Clean,102,1651,4,Low,In_Progress,87.33110005617037,Depot_A,Night,Floor Deep Clean performed on CR114
CR114,2024-05-13,Interior_Deep_Clean,124,536,2,Medium,Completed,88.93483913602574,Terminal_Station,Morning,Interior Deep Clean performed on CR114
CR114,2024-05-14,Floor_Deep_Clean,101,1496,3,High,Completed,94.57461659811054,Depot_A,Morning,Floor Deep Clean performed on CR114
CR114,2024-05-14,Graffiti_Removal,160,1362,5,Low,Completed,93.45775627958176,Depot_B,Night,Graffiti Removal performed on CR114
CR114,2024-05-14,LED_Light_Clean,58,1352,5,High,In_Progress,97.9018941123357,Depot_A,Morning,LED Light Clean performed on CR114
CR114,2024-05-15,Interior_Deep_Clean,146,1490,5,Low,In_Progress,94.56518649841274,Terminal_Station,Morning,Interior Deep Clean performed on CR114
CR114,2024-05-16,Interior_Deep_Clean,155,1119,4,High,In_Progress,93.15807207495888,Terminal_Station,Evening,Interior Deep Clean performed on CR114
CR114,2024-05-18,Exterior_Wash,61,1082,4,Low,In_Progress,97.40259106389946,Depot_A,Night,Exterior Wash performed on CR114
CR114,2024-05-19,Graffiti_Removal,171,1061,6,High,Scheduled,94.64292629004629,Terminal_Station,Evening,Graffiti Removal performed on CR114
CR114,2024-05-19,Window_Polish,37,562,6,Medium,Completed,91.91439426976198,Terminal_Station,Evening,Window Polish performed on CR114
CR114,2024-05-19,Exterior_Wash,63,1543,6,High,Scheduled,89.96968752743828,Terminal_Station,Night,Exterior Wash performed on CR114
CR114,2024-05-20,Exterior_Wash,56,1864,6,Medium,Scheduled,90.54131006879341,Terminal_Station,Morning,Exterior Wash performed on CR114
CR114,2024-05-21,Driver_Cabin_Detail,31,598,4,Low,In_Progress,91.40681200882041,Depot_B,Night,Driver Cabin Detail performed on CR114
CR114,2024-05-21,HVAC_Filter,71,921,3,Medium,Completed,97.44848967572457,Depot_A,Evening,HVAC Filter performed on CR114
CR114,2024-05-21,Exterior_Wash,45,1311,2,High,In_Progress,95.09941792075064,Terminal_Station,Night,Exterior Wash performed on CR114
CR114,2024-05-22,Interior_Deep_Clean,176,1415,5,Low,Scheduled,88.85003328197952,Depot_B,Night,Interior Deep Clean performed on CR114
CR114,2024-05-22,Seat_Sanitization,110,1413,4,Medium,Completed,94.32986671034755,Depot_A,Evening,Seat Sanitization performed on CR114
CR114,2024-05-23,Window_Polish,48,1667,6,Low,In_Progress,90.19816606040705,Terminal_Station,Morning,Window Polish performed on CR114
CR114,2024-05-23,Driver_Cabin_Detail,42,1383,6,High,In_Progress,86.51170969902392,Depot_A,Evening,Driver Cabin Detail performed on CR114
CR114,2024-05-24,Graffiti_Removal,97,520,4,Low,In_Progress,88.87209928862106,Terminal_Station,Evening,Graffiti Removal performed on CR114
CR114,2024-05-25,Driver_Cabin_Detail,39,1510,6,Medium,In_Progress,95.97257518660275,Depot_B,Evening,Driver Cabin Detail performed on CR114
CR114,2024-05-25,Interior_Deep_Clean,146,1470,6,Low,Completed,94.90890827536695,Depot_B,Night,Interior Deep Clean performed on CR114
CR114,2024-05-25,Graffiti_Removal,148,1563,2,Low,Scheduled,86.86604132674859,Depot_A,Night,Graffiti Removal performed on CR114
CR114,2024-05-26,Disinfection_Spray,33,935,6,High,Scheduled,94.61939141823939,Depot_A,Morning,Disinfection Spray performed on CR114
CR114,2024-05-27,Graffiti_Removal,49,937,3,High,Scheduled,94.51818206798131,Terminal_Station,Night,Graffiti Removal performed on CR114
CR114,2024-05-27,Seat_Sanitization,103,1597,2,Medium,Completed,96.14859460526824,Depot_A,Evening,Seat Sanitization performed on CR114
CR114,2024-05-28,Driver_Cabin_Detail,34,1161,5,Medium,Scheduled,91.04541736679401,Depot_A,Morning,Driver Cabin Detail performed on CR114
CR114,2024-05-28,Window_Polish,47,1200,6,Medium,In_Progress,87.31690960851515,Depot_B,Night,Window Polish performed on CR114
CR114,2024-05-28,Interior_Deep_Clean,166,1189,4,Low,In_Progress,87.98498947108614,Depot_A,Evening,Interior Deep Clean performed on CR114
CR114,2024-05-29,Exterior_Wash,75,808,2,Medium,Completed,93.04077664361176,Terminal_Station,Night,Exterior Wash performed on CR114
CR114,2024-05-30,Disinfection_Spray,22,1803,3,High,Completed,97.40295739554482,Depot_B,Morning,Disinfection Spray performed on CR114
CR114,2024-05-30,Floor_Deep_Clean,91,1067,3,Medium,Scheduled,93.08239503618601,Depot_A,Evening,Floor Deep Clean performed on CR114
CR114,2024-06-01,Driver_Cabin_Detail,40,1326,4,Low,Scheduled,90.59009875361448,Terminal_Station,Evening,Driver Cabin Detail performed on CR114
CR114,2024-06-01,Seat_Sanitization,104,510,4,Medium,Completed,91.73529942593683,Depot_B,Evening,Seat Sanitization performed on CR114
CR114,2024-06-02,HVAC_Filter,67,1157,3,Low,In_Progress,87.44442855027407,Depot_B,Night,HVAC Filter performed on CR114
CR114,2024-06-04,Disinfection_Spray,40,1585,2,Low,Completed,93.54195404194752,Depot_B,Night,Disinfection Spray performed on CR114
CR114,2024-06-05,Window_Polish,52,1639,6,Medium,Completed,93.30697295818622,Depot_B,Evening,Window Polish performed on CR114
CR114,2024-06-05,Seat_Sanitization,120,1679,3,Low,In_Progress,86.46051381981002,Terminal_Station,Evening,Seat Sanitization performed on CR114
CR114,2024-06-05,Floor_Deep_Clean,106,614,4,Low,Completed,88.70766735189291,Depot_B,Evening,Floor Deep Clean performed on CR114
CR114,2024-06-06,Seat_Sanitization,93,1835,6,High,Completed,93.08982166055249,Depot_B,Evening,Seat Sanitization performed on CR114
CR114,2024-06-08,Graffiti_Removal,99,665,5,High,In_Progress,97.38555791976772,Depot_A,Morning,Graffiti Removal performed on CR114
CR114,2024-06-09,Seat_Sanitization,112,1984,3,Low,In_Progress,87.27785461613475,Depot_B,Evening,Seat Sanitization performed on CR114
CR114,2024-06-09,Driver_Cabin_Detail,30,1896,6,Low,Scheduled,90.06876730881797,Depot_A,Morning,Driver Cabin Detail performed on CR114
CR114,2024-06-12,Disinfection_Spray,20,978,3,Medium,Scheduled,87.81508389485126,Depot_A,Evening,Disinfection Spray performed on CR114
CR114,2024-06-13,Exterior_Wash,62,1121,5,Low,In_Progress,86.74199098158242,Terminal_Station,Evening,Exterior Wash performed on CR114
CR114,2024-06-13,HVAC_Filter,73,867,2,Medium,Completed,89.26128531377866,Depot_B,Night,HVAC Filter performed on CR114
CR114,2024-06-14,Disinfection_Spray,36,1959,4,Medium,Completed,97.9984548834933,Depot_A,Night,Disinfection Spray performed on CR114
CR114,2024-06-14,Window_Polish,51,1012,6,Low,Scheduled,89.11121398125621,Depot_A,Morning,Window Polish performed on CR114
CR114,2024-06-14,HVAC_Filter,90,677,6,Low,Completed,85.66009038080585,Depot_B,Night,HVAC Filter performed on CR114
CR114,2024-06-15,Graffiti_Removal,153,707,2,Low,Completed,90.61115453935417,Depot_B,Evening,Graffiti Removal performed on CR114
CR114,2024-06-15,Seat_Sanitization,110,1818,5,Medium,Scheduled,86.71052106126695,Terminal_Station,Evening,Seat Sanitization performed on CR114
CR114,2024-06-15,Driver_Cabin_Detail,37,1062,6,High,In_Progress,92.31287400361624,Terminal_Station,Night,Driver Cabin Detail performed on CR114
CR114,2024-06-18,HVAC_Filter,67,1607,4,Low,Scheduled,97.46029627489159,Depot_B,Evening,HVAC Filter performed on CR114
CR114,2024-06-19,Window_Polish,59,812,6,Medium,Scheduled,95.03848663478323,Terminal_Station,Evening,Window Polish performed on CR114
CR114,2024-06-19,LED_Light_Clean,52,587,3,Low,In_Progress,97.66115875273067,Terminal_Station,Morning,LED Light Clean performed on CR114
CR114,2024-06-19,Interior_Deep_Clean,123,975,6,Low,Completed,97.83280217449337,Depot_B,Evening,Interior Deep Clean performed on CR114
CR114,2024-06-21,Driver_Cabin_Detail,40,851,2,Low,In_Progress,97.35222150968686,Depot_A,Night,Driver Cabin Detail performed on CR114
CR114,2024-06-22,Graffiti_Removal,84,1189,6,Low,Scheduled,94.31563955834017,Depot_A,Morning,Graffiti Removal performed on CR114
CR114,2024-06-22,Disinfection_Spray,35,1738,3,Low,Scheduled,85.40957105861082,Terminal_Station,Evening,Disinfection Spray performed on CR114
CR114,2024-06-24,Floor_Deep_Clean,114,1724,3,Medium,Completed,89.53246774541815,Depot_B,Night,Floor Deep Clean performed on CR114
CR114,2024-06-24,Exterior_Wash,58,709,5,High,In_Progress,97.50154900697159,Depot_A,Evening,Exterior Wash performed on CR114
CR114,2024-06-24,Driver_Cabin_Detail,31,1427,6,Low,Completed,97.0847721043939,Depot_B,Morning,Driver Cabin Detail performed on CR114
CR114,2024-06-27,Driver_Cabin_Detail,33,1652,4,Low,Scheduled,86.6462739035171,Terminal_Station,Morning,Driver Cabin Detail performed on CR114
CR114,2024-06-27,Exterior_Wash,71,1101,4,High,In_Progress,94.37988668357099,Depot_B,Morning,Exterior Wash performed on CR114
CR114,2024-06-27,Floor_Deep_Clean,93,1737,6,Medium,Scheduled,89.480457213626,Terminal_Station,Night,Floor Deep Clean performed on CR114
CR114,2024-06-28,Driver_Cabin_Detail,33,1431,2,Low,Completed,93.8916025719172,Depot_B,Evening,Driver Cabin Detail performed on CR114
CR114,2024-06-29,HVAC_Filter,69,1137,5,Low,Scheduled,94.39439052084406,Depot_B,Evening,HVAC Filter performed on CR114
CR114,2024-06-29,LED_Light_Clean,48,841,3,Low,Scheduled,85.87030983062533,Terminal_Station,Morning,LED Light Clean performed on CR114
CR114,2024-06-29,Floor_Deep_Clean,119,1943,3,Medium,Completed,97.65821646677368,Depot_A,Evening,Floor Deep Clean performed on CR114
CR114,2024-06-30,HVAC_Filter,71,718,4,Low,Scheduled,85.05958071303633,Terminal_Station,Evening,HVAC Filter performed on CR114
CR114,2024-06-30,Disinfection_Spray,38,1471,6,Low,Scheduled,90.11551026876833,Depot_A,Night,Disinfection Spray performed on CR114
