Contract_ID,Train_ID,Advertiser,Date,Required_Hours,Actual_Service_Hours,Shortfall_Hours,Penalty_Incurred,Compliance_Percentage,Contract_Value,Priority,Revenue_Impact,Day_Of_Week,Month,Notes
BRD-005,CR115,Reliance Jio,2024-03-22,15.0,16.8,0.0,0.0,100.0,700000,Low,0.0,Friday,March,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-03-23,15.0,15.3,0.0,0.0,100.0,700000,Low,0.0,Saturday,March,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-03-24,15.0,12.6,2.4,5226.0,84.2,700000,Critical,5226.0,Sunday,March,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-03-25,15.0,14.5,0.5,1134.0,96.6,700000,Low,1134.0,Monday,March,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-03-26,15.0,15.6,0.0,0.0,100.0,700000,Low,0.0,Tuesday,March,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-03-27,15.0,15.8,0.0,0.0,100.0,700000,Low,0.0,Wednesday,March,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-03-28,15.0,16.3,0.0,0.0,100.0,700000,Low,0.0,Thursday,March,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-03-29,15.0,16.2,0.0,0.0,100.0,700000,Low,0.0,Friday,March,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-03-30,15.0,14.2,0.8,1798.0,94.6,700000,Medium,1798.0,Saturday,March,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-03-31,15.0,12.2,2.8,6199.0,81.2,700000,Critical,6199.0,Sunday,March,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-01,15.0,17.0,0.0,0.0,100.0,700000,Low,0.0,Monday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-02,15.0,15.0,0.0,100.0,99.7,700000,Low,100.0,Tuesday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-03,15.0,15.0,0.0,29.0,99.9,700000,Low,29.0,Wednesday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-04,15.0,15.1,0.0,0.0,100.0,700000,Low,0.0,Thursday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-05,15.0,16.4,0.0,0.0,100.0,700000,Low,0.0,Friday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-06,15.0,15.4,0.0,0.0,100.0,700000,Low,0.0,Saturday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-07,15.0,12.5,2.5,5490.0,83.4,700000,Critical,5490.0,Sunday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-08,15.0,15.5,0.0,0.0,100.0,700000,Low,0.0,Monday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-09,15.0,16.3,0.0,0.0,100.0,700000,Low,0.0,Tuesday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-10,15.0,16.4,0.0,0.0,100.0,700000,Low,0.0,Wednesday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-11,15.0,16.5,0.0,0.0,100.0,700000,Low,0.0,Thursday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-12,15.0,17.3,0.0,0.0,100.0,700000,Low,0.0,Friday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-13,15.0,13.9,1.1,2383.0,92.8,700000,Medium,2383.0,Saturday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-14,15.0,11.7,3.3,7223.0,78.1,700000,Critical,7223.0,Sunday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-15,15.0,15.1,0.0,0.0,100.0,700000,Low,0.0,Monday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-16,15.0,14.2,0.8,1654.0,95.0,700000,Medium,1654.0,Tuesday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-17,15.0,17.3,0.0,0.0,100.0,700000,Low,0.0,Wednesday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-18,15.0,14.7,0.3,588.0,98.2,700000,Low,588.0,Thursday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-19,15.0,16.0,0.0,0.0,100.0,700000,Low,0.0,Friday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-20,15.0,15.1,0.0,0.0,100.0,700000,Low,0.0,Saturday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-21,15.0,12.7,2.3,5051.0,84.7,700000,Critical,5051.0,Sunday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-22,15.0,16.8,0.0,0.0,100.0,700000,Low,0.0,Monday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-23,15.0,15.6,0.0,0.0,100.0,700000,Low,0.0,Tuesday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-24,15.0,17.0,0.0,0.0,100.0,700000,Low,0.0,Wednesday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-25,15.0,14.7,0.3,710.0,97.8,700000,Low,710.0,Thursday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-26,15.0,14.7,0.3,746.0,97.7,700000,Low,746.0,Friday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-27,15.0,13.0,2.0,4391.0,86.7,700000,Critical,4391.0,Saturday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-28,15.0,12.4,2.6,5700.0,82.7,700000,Critical,5700.0,Sunday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-29,15.0,15.5,0.0,0.0,100.0,700000,Low,0.0,Monday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-04-30,15.0,16.8,0.0,0.0,100.0,700000,Low,0.0,Tuesday,April,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-01,15.0,15.2,0.0,0.0,100.0,700000,Low,0.0,Wednesday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-02,15.0,17.0,0.0,0.0,100.0,700000,Low,0.0,Thursday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-03,15.0,16.9,0.0,0.0,100.0,700000,Low,0.0,Friday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-04,15.0,14.9,0.1,319.0,99.0,700000,Low,319.0,Saturday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-05,15.0,12.2,2.8,6155.0,81.3,700000,Critical,6155.0,Sunday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-06,15.0,15.6,0.0,0.0,100.0,700000,Low,0.0,Monday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-07,15.0,15.4,0.0,0.0,100.0,700000,Low,0.0,Tuesday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-08,15.0,15.1,0.0,0.0,100.0,700000,Low,0.0,Wednesday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-09,15.0,16.3,0.0,0.0,100.0,700000,Low,0.0,Thursday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-10,15.0,14.6,0.4,858.0,97.4,700000,Low,858.0,Friday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-11,15.0,12.8,2.2,4868.0,85.2,700000,Critical,4868.0,Saturday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-12,15.0,11.2,3.8,8312.0,74.8,700000,Critical,8312.0,Sunday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-13,15.0,15.0,0.0,0.0,100.0,700000,Low,0.0,Monday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-14,15.0,17.1,0.0,0.0,100.0,700000,Low,0.0,Tuesday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-15,15.0,16.0,0.0,0.0,100.0,700000,Low,0.0,Wednesday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-16,15.0,15.3,0.0,0.0,100.0,700000,Low,0.0,Thursday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-17,15.0,15.8,0.0,0.0,100.0,700000,Low,0.0,Friday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-18,15.0,15.4,0.0,0.0,100.0,700000,Low,0.0,Saturday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-19,15.0,12.5,2.5,5465.0,83.4,700000,Critical,5465.0,Sunday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-20,15.0,15.4,0.0,0.0,100.0,700000,Low,0.0,Monday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-21,15.0,16.3,0.0,0.0,100.0,700000,Low,0.0,Tuesday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-22,15.0,15.4,0.0,0.0,100.0,700000,Low,0.0,Wednesday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-23,15.0,16.4,0.0,0.0,100.0,700000,Low,0.0,Thursday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-24,15.0,16.4,0.0,0.0,100.0,700000,Low,0.0,Friday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-25,15.0,14.9,0.1,177.0,99.5,700000,Low,177.0,Saturday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-26,15.0,12.6,2.4,5202.0,84.2,700000,Critical,5202.0,Sunday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-27,15.0,14.9,0.1,125.0,99.6,700000,Low,125.0,Monday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-28,15.0,15.3,0.0,0.0,100.0,700000,Low,0.0,Tuesday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-29,15.0,14.1,0.9,2039.0,93.8,700000,Medium,2039.0,Wednesday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-30,15.0,16.0,0.0,0.0,100.0,700000,Low,0.0,Thursday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-05-31,15.0,16.0,0.0,0.0,100.0,700000,Low,0.0,Friday,May,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-01,15.0,13.3,1.7,3845.0,88.3,700000,Critical,3845.0,Saturday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-02,15.0,12.4,2.6,5747.0,82.6,700000,Critical,5747.0,Sunday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-03,15.0,16.5,0.0,0.0,100.0,700000,Low,0.0,Monday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-04,15.0,16.9,0.0,0.0,100.0,700000,Low,0.0,Tuesday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-05,15.0,14.2,0.8,1739.0,94.7,700000,Medium,1739.0,Wednesday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-06,15.0,16.5,0.0,0.0,100.0,700000,Low,0.0,Thursday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-07,15.0,16.2,0.0,0.0,100.0,700000,Low,0.0,Friday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-08,15.0,13.1,1.9,4097.0,87.6,700000,Critical,4097.0,Saturday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-09,15.0,13.1,1.9,4106.0,87.6,700000,Critical,4106.0,Sunday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-10,15.0,15.9,0.0,0.0,100.0,700000,Low,0.0,Monday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-11,15.0,15.2,0.0,0.0,100.0,700000,Low,0.0,Tuesday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-12,15.0,16.2,0.0,0.0,100.0,700000,Low,0.0,Wednesday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-13,15.0,16.0,0.0,0.0,100.0,700000,Low,0.0,Thursday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-14,15.0,16.3,0.0,0.0,100.0,700000,Low,0.0,Friday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-15,15.0,12.8,2.2,4785.0,85.5,700000,Critical,4785.0,Saturday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-16,15.0,11.8,3.2,6990.0,78.8,700000,Critical,6990.0,Sunday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-17,15.0,15.9,0.0,0.0,100.0,700000,Low,0.0,Monday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-18,15.0,16.9,0.0,0.0,100.0,700000,Low,0.0,Tuesday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-19,15.0,16.1,0.0,0.0,100.0,700000,Low,0.0,Wednesday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-20,15.0,17.2,0.0,0.0,100.0,700000,Low,0.0,Thursday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-21,15.0,16.3,0.0,0.0,100.0,700000,Low,0.0,Friday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-22,15.0,15.3,0.0,0.0,100.0,700000,Low,0.0,Saturday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-23,15.0,12.9,2.1,4615.0,86.0,700000,Critical,4615.0,Sunday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-24,15.0,15.1,0.0,0.0,100.0,700000,Low,0.0,Monday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-25,15.0,14.3,0.7,1509.0,95.4,700000,Low,1509.0,Tuesday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-26,15.0,16.2,0.0,0.0,100.0,700000,Low,0.0,Wednesday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-27,15.0,17.0,0.0,0.0,100.0,700000,Low,0.0,Thursday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-28,15.0,15.3,0.0,0.0,100.0,700000,Low,0.0,Friday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-29,15.0,13.5,1.5,3263.0,90.1,700000,Medium,3263.0,Saturday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-06-30,15.0,12.7,2.3,4993.0,84.9,700000,Critical,4993.0,Sunday,June,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-01,15.0,15.1,0.0,0.0,100.0,700000,Low,0.0,Monday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-02,15.0,17.1,0.0,0.0,100.0,700000,Low,0.0,Tuesday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-03,15.0,15.5,0.0,0.0,100.0,700000,Low,0.0,Wednesday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-04,15.0,17.1,0.0,0.0,100.0,700000,Low,0.0,Thursday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-05,15.0,15.1,0.0,0.0,100.0,700000,Low,0.0,Friday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-06,15.0,15.3,0.0,0.0,100.0,700000,Low,0.0,Saturday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-07,15.0,11.6,3.4,7456.0,77.4,700000,Critical,7456.0,Sunday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-08,15.0,14.4,0.6,1239.0,96.2,700000,Low,1239.0,Monday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-09,15.0,17.1,0.0,0.0,100.0,700000,Low,0.0,Tuesday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-10,15.0,17.2,0.0,0.0,100.0,700000,Low,0.0,Wednesday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-11,15.0,16.4,0.0,0.0,100.0,700000,Low,0.0,Thursday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-12,15.0,16.8,0.0,0.0,100.0,700000,Low,0.0,Friday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-13,15.0,13.5,1.5,3404.0,89.7,700000,Critical,3404.0,Saturday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-14,15.0,13.2,1.8,4057.0,87.7,700000,Critical,4057.0,Sunday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-15,15.0,16.5,0.0,0.0,100.0,700000,Low,0.0,Monday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-16,15.0,15.9,0.0,0.0,100.0,700000,Low,0.0,Tuesday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-17,15.0,14.2,0.8,1712.0,94.8,700000,Medium,1712.0,Wednesday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-18,15.0,15.2,0.0,0.0,100.0,700000,Low,0.0,Thursday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-19,15.0,16.4,0.0,0.0,100.0,700000,Low,0.0,Friday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-20,15.0,13.8,1.2,2549.0,92.3,700000,Medium,2549.0,Saturday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-21,15.0,12.1,2.9,6344.0,80.8,700000,Critical,6344.0,Sunday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-22,15.0,14.9,0.1,134.0,99.6,700000,Low,134.0,Monday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-23,15.0,17.3,0.0,0.0,100.0,700000,Low,0.0,Tuesday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-24,15.0,14.8,0.2,402.0,98.8,700000,Low,402.0,Wednesday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-25,15.0,15.1,0.0,0.0,100.0,700000,Low,0.0,Thursday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-26,15.0,17.0,0.0,0.0,100.0,700000,Low,0.0,Friday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-27,15.0,12.7,2.3,5085.0,84.6,700000,Critical,5085.0,Saturday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-28,15.0,11.7,3.3,7182.0,78.2,700000,Critical,7182.0,Sunday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-29,15.0,14.2,0.8,1659.0,95.0,700000,Medium,1659.0,Monday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-30,15.0,17.0,0.0,0.0,100.0,700000,Low,0.0,Tuesday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-07-31,15.0,14.1,0.9,1938.0,94.1,700000,Medium,1938.0,Wednesday,July,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-01,15.0,14.3,0.7,1477.0,95.5,700000,Low,1477.0,Thursday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-02,15.0,15.0,0.0,0.0,100.0,700000,Low,0.0,Friday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-03,15.0,15.5,0.0,0.0,100.0,700000,Low,0.0,Saturday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-04,15.0,13.2,1.8,3936.0,88.1,700000,Critical,3936.0,Sunday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-05,15.0,16.7,0.0,0.0,100.0,700000,Low,0.0,Monday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-06,15.0,15.1,0.0,0.0,100.0,700000,Low,0.0,Tuesday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-07,15.0,15.6,0.0,0.0,100.0,700000,Low,0.0,Wednesday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-08,15.0,14.2,0.8,1833.0,94.4,700000,Medium,1833.0,Thursday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-09,15.0,15.2,0.0,0.0,100.0,700000,Low,0.0,Friday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-10,15.0,13.9,1.1,2390.0,92.8,700000,Medium,2390.0,Saturday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-11,15.0,13.2,1.8,4024.0,87.8,700000,Critical,4024.0,Sunday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-12,15.0,15.3,0.0,0.0,100.0,700000,Low,0.0,Monday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-13,15.0,14.9,0.1,323.0,99.0,700000,Low,323.0,Tuesday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-14,15.0,14.7,0.3,597.0,98.2,700000,Low,597.0,Wednesday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-15,15.0,16.2,0.0,0.0,100.0,700000,Low,0.0,Thursday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-16,15.0,15.8,0.0,0.0,100.0,700000,Low,0.0,Friday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-17,15.0,13.6,1.4,3074.0,90.7,700000,Medium,3074.0,Saturday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-18,15.0,11.5,3.5,7762.0,76.5,700000,Critical,7762.0,Sunday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-19,15.0,14.8,0.2,381.0,98.8,700000,Low,381.0,Monday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-20,15.0,17.2,0.0,0.0,100.0,700000,Low,0.0,Tuesday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-21,15.0,14.6,0.4,865.0,97.4,700000,Low,865.0,Wednesday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-22,15.0,15.8,0.0,0.0,100.0,700000,Low,0.0,Thursday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-23,15.0,15.8,0.0,0.0,100.0,700000,Low,0.0,Friday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-24,15.0,12.9,2.1,4701.0,85.8,700000,Critical,4701.0,Saturday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-25,15.0,12.7,2.3,5010.0,84.8,700000,Critical,5010.0,Sunday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-26,15.0,15.3,0.0,0.0,100.0,700000,Low,0.0,Monday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-27,15.0,16.8,0.0,0.0,100.0,700000,Low,0.0,Tuesday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-28,15.0,16.2,0.0,0.0,100.0,700000,Low,0.0,Wednesday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-29,15.0,14.3,0.7,1631.0,95.1,700000,Low,1631.0,Thursday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-30,15.0,17.3,0.0,0.0,100.0,700000,Low,0.0,Friday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-08-31,15.0,14.3,0.7,1445.0,95.6,700000,Low,1445.0,Saturday,August,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-09-01,15.0,12.6,2.4,5253.0,84.1,700000,Critical,5253.0,Sunday,September,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-09-02,15.0,15.1,0.0,0.0,100.0,700000,Low,0.0,Monday,September,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-09-03,15.0,15.4,0.0,0.0,100.0,700000,Low,0.0,Tuesday,September,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-09-04,15.0,14.1,0.9,1972.0,94.0,700000,Medium,1972.0,Wednesday,September,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-09-05,15.0,16.8,0.0,0.0,100.0,700000,Low,0.0,Thursday,September,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-09-06,15.0,14.7,0.3,726.0,97.8,700000,Low,726.0,Friday,September,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-09-07,15.0,13.4,1.6,3544.0,89.3,700000,Critical,3544.0,Saturday,September,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-09-08,15.0,12.8,2.2,4756.0,85.6,700000,Critical,4756.0,Sunday,September,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-09-09,15.0,17.0,0.0,0.0,100.0,700000,Low,0.0,Monday,September,Daily tracking for Reliance Jio contract
BRD-005,CR115,Reliance Jio,2024-09-10,15.0,15.9,0.0,0.0,100.0,700000,Low,0.0,Tuesday,September,Daily tracking for Reliance Jio contract
